Comment,Test,Validation,Training,Correct,AUC,MCC,F1,AVP,TPR,TNR,Prec,Rec,Confusion matrix,LR,Duration (s),Timestamp
0,all53 S:4,0,3,"[0, 1, 2, 4]",0.795,0.694,0.25,0.372,0.479,0.364,0.882,0.381,0.364,"[[194  26]
 [ 28  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",69,2019-05-10 15:29:21.902859
0,all53 S:4,0,4,"[0, 1, 2, 3]",0.795,0.571,0.04,0.129,0.238,0.091,0.936,0.222,0.091,"[[206  14]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",85,2019-05-10 15:29:38.176732
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.81,0.802,0.416,0.522,0.521,0.625,0.846,0.449,0.625,"[[237  43]
 [ 21  35]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-10 15:45:35.374661
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.824,0.716,0.141,0.179,0.383,0.115,0.965,0.4,0.115,"[[251   9]
 [ 46   6]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",42,2019-05-10 15:45:53.815774
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.812,0.887,0.492,0.578,0.55,0.771,0.821,0.462,0.771,"[[197  43]
 [ 11  37]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",60,2019-05-10 15:46:12.658554
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.803,0.728,0.341,0.458,0.482,0.5,0.864,0.423,0.5,"[[190  30]
 [ 22  22]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",79,2019-05-10 15:46:31.204120
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.754,0.542,-0.005,0.133,0.185,0.114,0.882,0.161,0.114,"[[194  26]
 [ 39   5]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",98,2019-05-10 15:46:49.819787
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.798,0.746,0.406,0.514,0.32,0.643,0.829,0.429,0.643,"[[232  48]
 [ 20  36]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",24,2019-05-10 15:47:18.969928
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.814,0.652,-0.018,0.033,0.283,0.019,0.973,0.125,0.019,"[[253   7]
 [ 51   1]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",42,2019-05-10 15:47:37.286214
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.819,0.816,0.361,0.469,0.407,0.479,0.888,0.46,0.479,"[[213  27]
 [ 25  23]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",62,2019-05-10 15:47:56.798587
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.758,0.601,0.077,0.22,0.272,0.205,0.868,0.237,0.205,"[[191  29]
 [ 35   9]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",81,2019-05-10 15:48:16.768191
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.742,0.49,-0.088,0.056,0.156,0.045,0.882,0.071,0.045,"[[194  26]
 [ 42   2]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",101,2019-05-10 15:48:36.209046
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.768,0.805,0.39,0.5,0.62,0.696,0.782,0.39,0.696,"[[219  61]
 [ 17  39]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-10 15:49:04.700607
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.843,0.73,0.272,0.29,0.373,0.192,0.973,0.588,0.192,"[[253   7]
 [ 42  10]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",42,2019-05-10 15:49:23.737317
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.847,0.855,0.468,0.56,0.493,0.583,0.9,0.538,0.583,"[[216  24]
 [ 20  28]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",62,2019-05-10 15:49:43.348308
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.788,0.697,0.29,0.417,0.386,0.455,0.855,0.385,0.455,"[[188  32]
 [ 24  20]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",82,2019-05-10 15:50:03.342076
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.735,0.538,0.009,0.167,0.218,0.159,0.85,0.175,0.159,"[[187  33]
 [ 37   7]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",101,2019-05-10 15:50:23.325172
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.839,0.744,0.327,0.4,0.392,0.321,0.943,0.529,0.321,"[[264  16]
 [ 38  18]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 15:50:49.680274
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.801,0.74,0.262,0.38,0.432,0.365,0.888,0.396,0.365,"[[231  29]
 [ 33  19]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",40,2019-05-10 15:51:07.419819
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.792,0.802,0.286,0.412,0.413,0.438,0.862,0.389,0.438,"[[207  33]
 [ 27  21]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",57,2019-05-10 15:51:25.086638
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.822,0.654,0.237,0.319,0.413,0.25,0.936,0.44,0.25,"[[206  14]
 [ 33  11]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",76,2019-05-10 15:51:43.247473
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.723,0.463,-0.157,0.0,0.147,0.0,0.868,0.0,0.0,"[[191  29]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",94,2019-05-10 15:52:01.884488
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.807,0.737,0.402,0.511,0.322,0.607,0.846,0.442,0.607,"[[237  43]
 [ 22  34]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 15:52:27.869817
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.824,0.74,0.288,0.382,0.466,0.327,0.923,0.459,0.327,"[[240  20]
 [ 35  17]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",40,2019-05-10 15:52:46.008531
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.781,0.815,0.316,0.442,0.392,0.521,0.833,0.385,0.521,"[[200  40]
 [ 23  25]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",59,2019-05-10 15:53:04.895758
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.799,0.669,0.215,0.329,0.383,0.295,0.9,0.371,0.295,"[[198  22]
 [ 31  13]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",78,2019-05-10 15:53:23.824557
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.716,0.535,-0.051,0.118,0.207,0.114,0.836,0.122,0.114,"[[184  36]
 [ 39   5]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",97,2019-05-10 15:53:43.286679
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.756,0.775,0.134,0.281,0.305,0.286,0.85,0.276,0.286,"[[238  42]
 [ 40  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",24,2019-05-10 15:54:13.260995
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.824,0.718,0.266,0.353,0.433,0.288,0.931,0.455,0.288,"[[242  18]
 [ 37  15]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",45,2019-05-10 15:54:33.702219
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.823,0.71,0.278,0.37,0.348,0.312,0.925,0.455,0.312,"[[222  18]
 [ 33  15]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",65,2019-05-10 15:54:54.234804
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.83,0.634,0.229,0.286,0.35,0.205,0.955,0.474,0.205,"[[210  10]
 [ 35   9]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",86,2019-05-10 15:55:14.574240
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.78,0.668,0.096,0.216,0.3,0.182,0.9,0.267,0.182,"[[198  22]
 [ 36   8]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",106,2019-05-10 15:55:34.736987
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.801,0.789,0.419,0.525,0.561,0.661,0.829,0.435,0.661,"[[232  48]
 [ 19  37]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-10 15:56:02.348952
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.83,0.748,0.272,0.346,0.375,0.269,0.942,0.483,0.269,"[[245  15]
 [ 38  14]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",43,2019-05-10 15:56:22.076748
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.816,0.804,0.261,0.361,0.407,0.312,0.917,0.429,0.312,"[[220  20]
 [ 33  15]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",62,2019-05-10 15:56:41.513244
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.856,0.706,0.363,0.387,0.407,0.273,0.973,0.667,0.273,"[[214   6]
 [ 32  12]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",82,2019-05-10 15:57:01.098383
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.712,0.48,-0.036,0.136,0.242,0.136,0.827,0.136,0.136,"[[182  38]
 [ 38   6]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",101,2019-05-10 15:57:19.820413
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.78,0.772,0.196,0.327,0.324,0.321,0.871,0.333,0.321,"[[244  36]
 [ 38  18]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",24,2019-05-10 15:57:47.716103
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.833,0.7,0.125,0.103,0.383,0.058,0.988,0.5,0.058,"[[257   3]
 [ 49   3]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",43,2019-05-10 15:58:07.223678
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.812,0.852,0.431,0.534,0.53,0.646,0.846,0.456,0.646,"[[203  37]
 [ 17  31]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",63,2019-05-10 15:58:27.476291
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.78,0.668,0.195,0.326,0.41,0.318,0.873,0.333,0.318,"[[192  28]
 [ 30  14]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-10 15:58:47.077210
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.795,0.59,0.086,0.182,0.22,0.136,0.927,0.273,0.136,"[[204  16]
 [ 38   6]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",102,2019-05-10 15:59:06.277129
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.807,0.783,0.402,0.511,0.39,0.607,0.846,0.442,0.607,"[[237  43]
 [ 22  34]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-10 15:59:33.545225
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.84,0.697,0.321,0.39,0.438,0.308,0.946,0.533,0.308,"[[246  14]
 [ 36  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",43,2019-05-10 15:59:53.561660
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.781,0.831,0.5,0.571,0.462,0.875,0.762,0.424,0.875,"[[183  57]
 [  6  42]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",63,2019-05-10 16:00:13.578635
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.799,0.67,0.184,0.293,0.347,0.25,0.909,0.355,0.25,"[[200  20]
 [ 33  11]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-10 16:00:33.598110
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.769,0.582,0.017,0.141,0.201,0.114,0.9,0.185,0.114,"[[198  22]
 [ 39   5]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",103,2019-05-10 16:00:53.089678
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.78,0.796,0.24,0.373,0.439,0.393,0.857,0.355,0.393,"[[240  40]
 [ 34  22]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-10 16:01:19.948222
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.827,0.762,0.285,0.372,0.44,0.308,0.931,0.471,0.308,"[[242  18]
 [ 36  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",41,2019-05-10 16:01:38.591440
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.719,0.67,0.115,0.283,0.351,0.333,0.796,0.246,0.333,"[[191  49]
 [ 32  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",60,2019-05-10 16:01:57.000838
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.777,0.678,0.125,0.253,0.316,0.227,0.886,0.286,0.227,"[[195  25]
 [ 34  10]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",78,2019-05-10 16:02:15.829294
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.765,0.456,-0.035,0.088,0.2,0.068,0.905,0.125,0.068,"[[199  21]
 [ 41   3]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",98,2019-05-10 16:02:34.933281
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.81,0.811,0.407,0.515,0.662,0.607,0.85,0.447,0.607,"[[238  42]
 [ 22  34]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",21,2019-05-10 16:03:00.176957
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.84,0.715,0.2,0.167,0.379,0.096,0.988,0.625,0.096,"[[257   3]
 [ 47   5]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",38,2019-05-10 16:03:17.099570
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.806,0.851,0.502,0.582,0.481,0.812,0.804,0.453,0.812,"[[193  47]
 [  9  39]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",55,2019-05-10 16:03:34.101671
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.686,0.681,0.11,0.291,0.337,0.386,0.745,0.233,0.386,"[[164  56]
 [ 27  17]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",72,2019-05-10 16:03:51.013891
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.723,0.508,-0.085,0.076,0.175,0.068,0.855,0.086,0.068,"[[188  32]
 [ 41   3]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",88,2019-05-10 16:04:07.425852
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.786,0.778,0.321,0.446,0.38,0.518,0.839,0.392,0.518,"[[235  45]
 [ 27  29]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",21,2019-05-10 16:04:32.566792
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.837,0.728,0.291,0.354,0.479,0.269,0.95,0.519,0.269,"[[247  13]
 [ 38  14]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",38,2019-05-10 16:04:49.451794
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.757,0.78,0.244,0.386,0.375,0.458,0.817,0.333,0.458,"[[196  44]
 [ 26  22]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",56,2019-05-10 16:05:07.111360
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.818,0.632,0.161,0.226,0.316,0.159,0.95,0.389,0.159,"[[209  11]
 [ 37   7]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",74,2019-05-10 16:05:25.303966
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.625,0.543,-0.121,0.108,0.179,0.136,0.723,0.09,0.136,"[[159  61]
 [ 38   6]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",92,2019-05-10 16:05:43.518385
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.762,0.757,0.305,0.437,0.316,0.554,0.804,0.36,0.554,"[[225  55]
 [ 25  31]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 16:06:11.307744
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.801,0.681,0.251,0.367,0.4,0.346,0.892,0.391,0.346,"[[232  28]
 [ 34  18]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",41,2019-05-10 16:06:30.219783
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.771,0.826,0.422,0.522,0.436,0.75,0.775,0.4,0.75,"[[186  54]
 [ 12  36]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",60,2019-05-10 16:06:48.603829
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.814,0.6,0.169,0.246,0.289,0.182,0.941,0.381,0.182,"[[207  13]
 [ 36   8]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",78,2019-05-10 16:07:07.298905
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.659,0.509,-0.108,0.1,0.168,0.114,0.768,0.089,0.114,"[[169  51]
 [ 39   5]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",97,2019-05-10 16:07:25.723888
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.789,0.794,0.392,0.503,0.513,0.643,0.818,0.414,0.643,"[[229  51]
 [ 20  36]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 16:07:52.273246
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.811,0.51,-0.068,0.0,0.178,0.0,0.973,0.0,0.0,"[[253   7]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",40,2019-05-10 16:08:10.709518
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.788,0.756,0.231,0.358,0.396,0.354,0.875,0.362,0.354,"[[210  30]
 [ 31  17]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",60,2019-05-10 16:08:29.823408
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.833,0.74,0.344,0.436,0.53,0.386,0.923,0.5,0.386,"[[203  17]
 [ 27  17]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",79,2019-05-10 16:08:49.143946
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.811,0.471,0.049,0.107,0.214,0.068,0.959,0.25,0.068,"[[211   9]
 [ 41   3]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",98,2019-05-10 16:09:08.106238
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.833,0.756,0.391,0.491,0.573,0.482,0.904,0.5,0.482,"[[253  27]
 [ 29  27]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 16:09:36.028248
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.84,0.695,0.224,0.219,0.361,0.135,0.981,0.583,0.135,"[[255   5]
 [ 45   7]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",40,2019-05-10 16:09:53.551419
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.778,0.793,0.275,0.407,0.417,0.458,0.842,0.367,0.458,"[[202  38]
 [ 26  22]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",58,2019-05-10 16:10:11.920456
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.682,0.689,0.175,0.344,0.338,0.5,0.718,0.262,0.5,"[[158  62]
 [ 22  22]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",77,2019-05-10 16:10:30.738796
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.78,0.543,0.057,0.171,0.246,0.136,0.909,0.231,0.136,"[[200  20]
 [ 38   6]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",95,2019-05-10 16:10:48.894403
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.753,0.744,0.242,0.385,0.3,0.464,0.811,0.329,0.464,"[[227  53]
 [ 30  26]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-10 16:11:16.692358
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.846,0.743,0.386,0.467,0.441,0.404,0.935,0.553,0.404,"[[243  17]
 [ 31  21]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",43,2019-05-10 16:11:36.136566
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.767,0.792,0.306,0.437,0.438,0.542,0.812,0.366,0.542,"[[195  45]
 [ 22  26]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",63,2019-05-10 16:11:57.055358
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.674,0.744,0.284,0.419,0.562,0.705,0.668,0.298,0.705,"[[147  73]
 [ 13  31]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",84,2019-05-10 16:12:17.126137
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.72,0.595,-0.009,0.159,0.191,0.159,0.832,0.159,0.159,"[[183  37]
 [ 37   7]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",104,2019-05-10 16:12:37.318227
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.783,0.791,0.234,0.365,0.389,0.375,0.864,0.356,0.375,"[[242  38]
 [ 35  21]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-10 16:13:05.876171
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.849,0.667,0.326,0.356,0.409,0.25,0.969,0.619,0.25,"[[252   8]
 [ 39  13]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",42,2019-05-10 16:13:25.419386
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.833,0.874,0.536,0.613,0.471,0.792,0.842,0.5,0.792,"[[202  38]
 [ 10  38]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",63,2019-05-10 16:13:45.572390
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.818,0.581,0.098,0.143,0.257,0.091,0.964,0.333,0.091,"[[212   8]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",82,2019-05-10 16:14:05.144567
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.739,0.569,-0.005,0.148,0.216,0.136,0.859,0.162,0.136,"[[189  31]
 [ 38   6]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",102,2019-05-10 16:14:24.634252
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.789,0.763,0.419,0.523,0.368,0.696,0.807,0.419,0.696,"[[226  54]
 [ 17  39]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 16:14:51.599808
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.792,0.697,0.256,0.381,0.399,0.385,0.873,0.377,0.385,"[[227  33]
 [ 32  20]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",42,2019-05-10 16:15:10.615488
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.806,0.889,0.512,0.588,0.574,0.833,0.8,0.455,0.833,"[[192  48]
 [  8  40]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",60,2019-05-10 16:15:29.246569
0,all56 S:4 X:0_56,0,3,"[0, 1, 2, 4]",0.595,0.673,0.167,0.344,0.342,0.636,0.586,0.235,0.636,"[[129  91]
 [ 16  28]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",78,2019-05-10 16:15:47.262051
0,all56 S:4 X:0_56,0,4,"[0, 1, 2, 3]",0.792,0.56,0.033,0.127,0.256,0.091,0.932,0.211,0.091,"[[205  15]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",95,2019-05-10 16:16:04.445706
0,all56 S:4 X:0_56,0,0,"[1, 2, 3, 4]",0.795,0.819,0.287,0.41,0.399,0.429,0.868,0.393,0.429,"[[243  37]
 [ 32  24]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",22,2019-05-10 16:16:30.368208
0,all56 S:4 X:0_56,0,1,"[0, 2, 3, 4]",0.837,0.729,0.311,0.386,0.437,0.308,0.942,0.516,0.308,"[[245  15]
 [ 36  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",39,2019-05-10 16:16:47.777619
0,all56 S:4 X:0_56,0,2,"[0, 1, 3, 4]",0.816,0.775,0.309,0.418,0.356,0.396,0.9,0.442,0.396,"[[216  24]
 [ 29  19]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",56,2019-05-10 16:17:04.839082
