Comment,Test,Validation,Training,Correct,AUC,MCC,F1,AVP,TPR,TNR,Prec,Rec,Confusion matrix,LR,Duration (s),Timestamp,y_hat,y_hat_binary,y_true
0,AAs+20energy S:7 X:0_21 X3:69_89,0,0,"[1, 2, 3, 4]",0.759,0.733,0.261,0.4,0.319,0.482,0.814,0.342,0.482,"[[228  52]
 [ 29  27]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01, 0.005, 0.05, 0.005, 0.05, 0.005, 0.05]",47,2019-05-16 22:31:44.953947,"[0.017859476, 0.0083815, 0.04770057, 0.04770057, 0.46257728, 0.2846659, 0.32073906, 0.32073906, 0.5532735, 0.5970902, 0.5843884, 0.5843884, 0.3154388, 0.5921532, 0.44428658, 0.44428658, 0.27543852, 0.017944617, 0.042835526, 0.042835526, 0.5822279, 0.69919944, 0.25981626, 0.25981626, 0.0019877835, 0.00053824927, 2.471923e-05, 0.32398617, 0.37975854, 0.0056237844, 0.6461836, 0.07612293, 0.0019638184, 0.0006557551, 0.0017487687, 0.64393747, 0.43304265, 0.45456138, 0.70885545, 0.4016589, 0.0013134474, 3.2199183e-05, 1.0353415e-05, 1.0353415e-05, 0.27867624, 0.375185, 0.45104423, 0.45104423, 0.5021627, 0.09175204, 0.009344208, 0.123850934, 0.47455543, 0.0006010013, 0.0044818697, 0.41814196, 0.39354208, 0.066974655, 0.17661127, 0.14985508, 0.49804196, 0.5544929, 0.51571256, 0.7289238, 0.13839993, 0.00023205519, 0.00047839005, 0.021682516, 0.383205, 0.375185, 0.45104423, 0.45104423, 0.0036052624, 0.0036052624, 0.0019206537, 0.0019206537, 0.425691, 0.425691, 0.4169534, 0.4169534, 0.0077314298, 0.0077314298, 0.007979799, 0.007979799, 0.62590736, 0.53847384, 0.41321814, 0.41321814, 0.014000861, 0.014000861, 0.011475, 0.011475, 0.14738816, 0.35177657, 0.07515565, 0.07515565, 0.005011169, 0.0014468422, 0.048690014, 0.70456094, 0.72177315, 0.25132045, 0.013900384, 0.051415138, 0.01887468, 0.0031959643, 0.011257216, 0.05485906, 0.027358808, 0.527831, 0.8364022, 0.5306187, 0.4968669, 0.4172699, 0.041785087, 0.0052621746, 0.35840878, 0.40248728, 0.18344468, 0.18344468, 0.41126758, 0.4387938, 0.6075464, 0.48596022, 0.018359201, 0.0087906765, 0.4007857, 0.17363712, 0.53190964, 0.48300463, 0.051925056, 0.5992618, 0.6383483, 0.6538652, 0.6558153, 0.6834001, 0.50299513, 0.41040602, 0.0013028168, 0.04225646, 0.4827981, 0.44415912, 0.42102885, 0.42102885, 0.0003783341, 0.4813091, 0.15391769, 0.06851874, 0.0027092178, 0.31580344, 0.37450078, 0.5389891, 0.0001399979, 0.037564445, 0.00654684, 0.22188999, 0.5587309, 0.68702304, 0.6140879, 0.37937388, 0.0058741253, 0.41040602, 0.2874584, 0.008158618, 0.27867624, 0.375185, 0.45104423, 0.45104423, 0.5020787, 0.0002421437, 0.016955025, 0.07683959, 0.38117188, 0.0012068921, 0.0051099895, 0.34829184, 0.45344374, 0.006841091, 0.0005397448, 0.0012487475, 0.52497834, 0.39658958, 0.7002144, 0.65884644, 0.003528463, 0.02413853, 0.0006361166, 0.25401935, 0.28886414, 0.27621782, 0.34833026, 0.34833026, 0.5835783, 0.1387667, 0.23945029, 0.32460237, 0.35849723, 0.14327037, 0.1432605, 0.44642922, 0.7203059, 0.720228, 0.022945698, 0.48577717, 0.0033575597, 0.03558787, 0.037629593, 0.28343752, 0.04935138, 0.008520942, 0.005621739, 0.5776864, 0.048891228, 0.5379056, 0.7641932, 0.49978042, 0.05232037, 0.004088816, 0.07288849, 0.11146919, 0.070329115, 0.017086824, 0.051381983, 0.6328803, 0.09043981, 0.84588045, 0.034019668, 0.05755575, 0.51916057, 0.29147348, 0.6653047, 0.7757664, 0.0013956731, 3.2199183e-05, 1.0353415e-05, 0.17396036, 0.32794464, 0.47563162, 0.4487442, 0.4487442, 0.012334224, 0.205789, 0.205789, 0.205789, 0.3942692, 0.05172935, 0.05172935, 0.05172935, 0.35770094, 0.4106386, 0.4106386, 0.4106386, 0.32160375, 0.6528332, 0.40320942, 0.3646439, 0.31473967, 0.58711314, 0.58711314, 0.58711314, 0.8862217, 0.9099422, 0.7454, 0.57453656, 0.008501956, 0.026166806, 0.0012402666, 0.0121584935, 0.2703292, 0.9788529, 0.01300698, 0.3806987, 8.42472e-05, 0.053363234, 0.00987771, 0.0023299425, 0.35710272, 0.333145, 0.61398596, 0.6182231, 0.0001406396, 0.0072162244, 0.1315644, 0.43359354, 0.15855095, 0.14985465, 0.13400042, 0.13400042, 0.5939418, 0.6527912, 0.6933998, 0.6933998, 0.2771225, 0.43283975, 0.55933553, 0.55933553, 0.52445644, 0.6618044, 0.53857243, 0.53857243, 0.45385325, 0.48609665, 0.02560665, 0.02560665, 0.29615194, 0.4334384, 0.36012927, 0.36012927, 0.0783247, 0.45947182, 0.57197386, 0.57197386, 0.42848733, 0.07976714, 0.06422603, 0.5229267, 0.38330302, 0.33329335, 0.048286594, 0.38498133, 0.5460533, 0.54151106, 0.5696132, 0.6830157, 0.3510349, 0.40385184, 0.021366743, 0.75576097, 0.003915642, 0.030366333, 0.1770436, 0.48554942, 0.0868883, 0.62221634, 0.8084936, 0.382935]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
0,AAs+20energy S:7 X:0_21 X3:69_89,0,1,"[0, 2, 3, 4]",0.686,0.723,0.246,0.395,0.281,0.615,0.7,0.291,0.615,"[[182  78]
 [ 20  32]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01, 0.005, 0.05, 0.005, 0.05, 0.005, 0.05]",91,2019-05-16 22:32:28.510847,"[0.301171, 0.14457294, 0.02959992, 0.51300764, 0.5383864, 0.22890238, 0.11030857, 0.23495354, 0.66195446, 0.47900072, 0.44365522, 0.6359641, 0.49686387, 0.581359, 0.581359, 0.14450988, 0.4211518, 0.32134038, 0.32134038, 0.32134038, 0.83162236, 0.036809243, 0.05532304, 0.05532304, 0.64990085, 0.051854536, 0.051854536, 0.051854536, 0.6571907, 0.6367983, 0.844827, 0.68728834, 0.013676364, 0.011928605, 0.011928605, 0.011928605, 0.65241975, 0.6312251, 0.8570023, 0.5134429, 0.42546713, 0.3358327, 0.51892775, 0.18139344, 0.78098077, 0.041775644, 0.062170476, 0.43238193, 0.64990085, 0.051854536, 0.051854536, 0.6179748, 0.6571907, 0.6367983, 0.844827, 0.7532023, 0.011407331, 0.012284929, 0.012284929, 0.012773732, 0.64797705, 0.67406034, 0.9107272, 0.646074, 0.09718062, 0.45188475, 0.45188475, 0.45188475, 0.3924424, 0.46109265, 0.46109265, 0.46109265, 0.5702668, 0.71400505, 0.71400505, 0.71400505, 0.15945697, 0.45012575, 0.45012575, 0.45012575, 0.72463244, 0.4813809, 0.4813809, 0.4813809, 0.37991163, 0.94098854, 0.8159596, 0.14554611, 0.50058794, 0.31178308, 0.31835493, 0.31835493, 0.73294026, 0.49104092, 0.5257419, 0.5257419, 0.7233187, 0.4548284, 0.44143322, 0.44143322, 0.7696551, 0.49120525, 0.5041468, 0.5041468, 0.13574377, 0.2916861, 0.17460746, 0.17460746, 0.73781526, 0.4651286, 0.18183066, 0.45037982, 0.18479313, 0.6799883, 0.5917992, 0.5917992, 0.27136943, 0.6747663, 0.6590838, 0.6590838, 0.20822032, 0.63098174, 0.49574754, 0.49574754, 0.6378187, 0.6810699, 0.7523272, 0.7523272, 0.11323717, 0.55083656, 0.36813936, 0.36813936, 0.92899835, 0.41013622, 0.7137917, 0.5393955, 0.4135411, 0.04894141, 0.04894141, 0.04894141, 0.16841069, 0.4153887, 0.03381319, 0.03381319, 0.7172066, 0.46119687, 0.46119687, 0.46119687, 0.7818403, 0.81410056, 0.71987045, 0.71987045, 0.011407331, 0.010397848, 0.010397848, 0.010397848, 0.36706355, 0.35591593, 0.66322964, 0.5148812, 0.17419177, 0.3125369, 0.3125369, 0.010311687, 0.46006438, 0.07206248, 0.005698827, 0.07226966, 0.35796303, 0.04880222, 0.069946215, 0.014313411, 0.3049618, 0.3520008, 0.38735172, 0.36486349, 0.011407331, 0.012284929, 0.0072998786, 0.017287679, 0.25940117, 0.24262889, 0.53501797, 0.88313, 0.7851126, 0.025842838, 0.025842838, 0.22996429, 0.30211857, 0.013894799, 0.013894799, 0.009486421, 0.09538121, 0.014132583, 0.014132583, 0.029896554, 0.6035664, 0.5859132, 0.59831196, 0.6306719, 0.013676364, 0.008702684, 0.008702684, 0.020208122, 0.67040384, 0.55548483, 0.45751283, 0.5670843, 0.20086287, 0.19747086, 0.19747086, 0.19747086, 0.5209216, 0.092950284, 0.092950284, 0.092950284, 0.2571789, 0.019206109, 0.019206109, 0.019206109, 0.52480346, 0.61473304, 0.61473304, 0.61473304, 0.013676364, 0.055884093, 0.055884093, 0.055884093, 0.42205313, 0.6967772, 0.7030001, 0.43495095, 0.7225417, 0.5280804, 0.5280804, 0.5280804, 0.2836553, 0.13741113, 0.13741113, 0.13741113, 0.1953043, 0.06220582, 0.06220582, 0.06220582, 0.746507, 0.11652744, 0.3245863, 0.3245863, 0.011407331, 0.010397848, 0.010397848, 0.010397848, 0.100302525, 0.03430854, 0.40452003, 0.4942626, 0.12331813, 0.0122333225, 0.0122333225, 0.0122333225, 0.58926266, 0.14380884, 0.14380884, 0.14380884, 0.114112936, 0.008738116, 0.008738116, 0.008738116, 0.20660393, 0.37448186, 0.37448186, 0.37448186, 0.011407331, 0.010397848, 0.010397848, 0.010397848, 0.23413236, 0.29434112, 0.4064747, 0.22289616, 0.083774045, 0.31343806, 0.17782848, 0.019330973, 0.06516466, 0.6128954, 0.9353528, 0.92259, 0.8633346, 0.39085093, 0.7482724, 0.5264868, 0.84635586, 0.8367006, 0.45226172, 0.23549417, 0.24147224, 0.82649106, 0.53828704, 0.53828704, 0.53828704, 0.5491954, 0.80092406, 0.8181062, 0.91948766, 0.54060453, 0.8850837, 0.7973462, 0.56421524, 0.5113162, 0.2272281, 0.39218724]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,AAs+20energy S:7 X:0_21 X3:69_89,0,2,"[0, 1, 3, 4]",0.469,0.769,0.206,0.354,0.475,0.875,0.388,0.222,0.875,"[[ 93 147]
 [  6  42]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01, 0.005, 0.05, 0.005, 0.05, 0.005, 0.05]",134,2019-05-16 22:33:11.551267,"[0.7665762, 0.6752034, 0.38988218, 0.58851564, 0.42058256, 0.82745844, 0.82207847, 0.42418897, 0.474419, 0.775819, 0.6387443, 0.58080125, 0.7129536, 0.7474416, 0.49389836, 0.9448163, 0.48747966, 0.6407139, 0.19426711, 0.44317916, 0.5344789, 0.55659884, 0.1668373, 0.8861759, 0.5385797, 0.7085962, 0.56901574, 0.4862595, 0.7713742, 0.80566794, 0.57616043, 0.35002413, 0.5220547, 0.5116976, 0.4534733, 0.40540558, 0.7011392, 0.7334269, 0.8179713, 0.694218, 0.4917912, 0.6487745, 0.64503026, 0.4650796, 0.55248374, 0.5516329, 0.5867879, 0.39459097, 0.5141203, 0.54892963, 0.55380726, 0.4704844, 0.6869022, 0.58201146, 0.7162313, 0.4099777, 0.5738418, 0.4596613, 0.4751217, 0.65949523, 0.5847129, 0.5504281, 0.9044827, 0.9325895, 0.5821041, 0.40225554, 0.48024726, 0.49331406, 0.55248374, 0.5516329, 0.5867879, 0.45134488, 0.5427998, 0.5367537, 0.66481405, 0.45748946, 0.7249006, 0.8750463, 0.522662, 0.35320336, 0.6661273, 0.48680025, 0.4859535, 0.7894009, 0.5902923, 0.52198565, 0.86446923, 0.9862899, 0.5117173, 0.5875441, 0.6713177, 0.47545132, 0.5413913, 0.54355067, 0.57905596, 0.4055163, 0.14358068, 0.49419177, 0.37838465, 0.45511836, 0.29672706, 0.16082206, 0.6466556, 0.53100693, 0.47595724, 0.4538161, 0.48552474, 0.4763302, 0.53921676, 0.4628093, 0.48214284, 0.5061232, 0.49742958, 0.53552604, 0.5517887, 0.5321165, 0.25111833, 0.383002, 0.43129537, 0.47314507, 0.61643213, 0.60212135, 0.46096483, 0.60871756, 0.7833395, 0.9038046, 0.1780419, 0.41540283, 0.5302391, 0.46547508, 0.7086927, 0.51108027, 0.5513537, 0.87060183, 0.9842486, 0.87621826, 0.51561666, 0.6243445, 0.2045799, 0.39734626, 0.55248374, 0.5516329, 0.25815162, 0.39459097, 0.56982434, 0.55738264, 0.46491793, 0.5736352, 0.7939821, 0.8473113, 0.15244322, 0.3063128, 0.7443123, 0.40462306, 0.49251783, 0.46725142, 0.8302593, 0.5942395, 0.8772896, 0.9698206, 0.68476295, 0.7654542, 0.57797533, 0.49928966, 0.55248374, 0.5516329, 0.25815162, 0.39459097, 0.51989657, 0.63867044, 0.5267468, 0.4104579, 0.7372922, 0.8336951, 0.8745932, 0.3407066, 0.4551951, 0.447782, 0.50342727, 0.41647625, 0.8501905, 0.78019536, 0.9636533, 0.9561016, 0.71701324, 0.5792491, 0.5098163, 0.36507475, 0.5413913, 0.54355067, 0.57905596, 0.4055163, 0.56315553, 0.024994858, 0.0044881846, 0.4080863, 0.48186928, 0.08664588, 0.031166168, 0.25033996, 0.55923194, 0.55230933, 0.5378587, 0.62982833, 0.42720178, 0.43668428, 0.82943344, 0.6708803, 0.5264891, 0.16946836, 0.044910163, 0.13417569, 0.755792, 0.62074846, 0.79125065, 0.7506392, 0.53617096, 0.53617096, 0.52663565, 0.52663565, 0.50160354, 0.50160354, 0.4956494, 0.4956494, 0.5701095, 0.5701095, 0.6403317, 0.6403317, 0.641085, 0.70716345, 0.7080139, 0.7080139, 0.36492115, 0.36492115, 0.27413484, 0.27413484, 0.6761862, 0.8643789, 0.60604554, 0.78115433, 0.5489991, 0.71906686, 0.73809874, 0.73809874, 0.17698547, 0.9212739, 0.7972084, 0.7972084, 0.9291855, 0.8273634, 0.9327216, 0.9327216, 0.7476669, 0.43234712, 0.75672585, 0.75672585, 0.039442647, 0.03461211, 0.6232635, 0.6232635, 0.742884, 0.55447084, 0.78237885, 0.8311632, 0.54505044, 0.4534466, 0.4642253, 0.49543327, 0.5395133, 0.5915591, 0.52170324, 0.52170324, 0.6313441, 0.4317058, 0.5149143, 0.5049813, 0.76474285, 0.57059455, 0.6380172, 0.6960522, 0.45115122, 0.4654056, 0.522483, 0.5313262, 0.54743284, 0.59334105, 0.70441574, 0.52214944]","[1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
