Comment,Test,Validation,Training,Correct,AUC,MCC,F1,AVP,TPR,TNR,Prec,Rec,Confusion matrix,LR,Duration (s),Timestamp,y_hat,y_hat_binary,y_true
0,peptideonly S:20 X:0_21 M:0_181 M2:192_468,0,0,"[1, 2, 3, 4]",0.777,0.761,0.421,0.522,0.486,0.732,0.786,0.406,0.732,"[[220  60]
 [ 15  41]]","[0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05]",136,2019-05-29 22:14:37.230588,"[0.24117976, 0.18704946, 0.24117976, 0.25852138, 0.17621495, 0.1570537, 0.17621495, 0.20847632, 0.23051989, 0.13736936, 0.18866366, 0.19949955, 0.9121798, 0.93337, 0.9104409, 0.94124794, 0.14124171, 0.1526504, 0.11815601, 0.16505575, 0.92125183, 0.9158143, 0.93857807, 0.93857807, 0.12787722, 0.12787722, 0.10082457, 0.10082457, 0.95971876, 0.95971876, 0.19717209, 0.19717209, 0.07826515, 0.07826515, 0.07764564, 0.07764564, 0.990498, 0.93011, 0.9401938, 0.9401938, 0.082979985, 0.082979985, 0.081229076, 0.081229076, 0.9304558, 0.89810944, 0.89810944, 0.89810944, 0.5376106, 0.5376106, 0.89262444, 0.3827307, 0.040846623, 0.059707645, 0.014240709, 0.011076338, 0.24757902, 0.3148441, 0.22960141, 0.19212018, 0.87537086, 0.9005164, 0.8379174, 0.7944917, 0.09259683, 0.09342479, 0.021117108, 0.017466445, 0.9274142, 0.8922343, 0.921591, 0.921591, 0.08303082, 0.08303082, 0.028105356, 0.024524365, 0.14451559, 0.14451559, 0.0489697, 0.03825509, 0.036890753, 0.036890753, 0.013396996, 0.013431741, 0.7127994, 0.65729433, 0.5381144, 0.4364471, 0.09259683, 0.09342479, 0.02325052, 0.017466445, 0.7748869, 0.6973732, 0.6973732, 0.6973732, 0.15464057, 0.15464057, 0.044867758, 0.0306374, 0.27888948, 0.2245925, 0.9313812, 0.19232202, 0.10449927, 0.099727616, 0.015963504, 0.01330286, 0.9354045, 0.93008935, 0.8995422, 0.91198176, 0.0681383, 0.09342479, 0.028044047, 0.017466445, 0.92125183, 0.9158143, 0.93857807, 0.93857807, 0.24541658, 0.22506022, 0.24541658, 0.26101425, 0.15534815, 0.15534815, 0.17498255, 0.20477839, 0.1775606, 0.19243135, 0.13941564, 0.20195313, 0.91692525, 0.9378287, 0.9152054, 0.94428873, 0.14368862, 0.11930116, 0.14368862, 0.16619013, 0.92125183, 0.9158143, 0.93857807, 0.93857807, 0.15255849, 0.25567913, 0.2545698, 0.2545698, 0.1046866, 0.14169323, 0.14490688, 0.14490688, 0.19337973, 0.2990209, 0.29937685, 0.29937685, 0.41469917, 0.5470298, 0.5497295, 0.5497295, 0.12024175, 0.11370903, 0.11484721, 0.11484721, 0.5531, 0.539564, 0.49541107, 0.539564, 0.8663822, 0.8663822, 0.62747616, 0.62747616, 0.14169881, 0.14169881, 0.03280089, 0.03280089, 0.106958516, 0.106958516, 0.018843401, 0.018843401, 0.9716232, 0.9716232, 0.96756047, 0.96756047, 0.09697124, 0.09697124, 0.01746157, 0.01746157, 0.9272925, 0.92165226, 0.92165226, 0.92165226, 0.09226323, 0.036088005, 0.036088005, 0.036088005, 0.066320375, 0.051203225, 0.051203225, 0.051203225, 0.5566961, 0.5041124, 0.5041124, 0.5041124, 0.027900496, 0.016975965, 0.016975965, 0.016975965, 0.024576915, 0.01473534, 0.01473534, 0.01473534, 0.097953655, 0.07964999, 0.011429233, 0.011429233, 0.24669105, 0.24669105, 0.24654369, 0.24654369, 0.16324647, 0.19020256, 0.20094986, 0.20094986, 0.19329612, 0.19329612, 0.19139542, 0.19139542, 0.89844507, 0.92568904, 0.9259076, 0.9259076, 0.120094076, 0.15869755, 0.15917197, 0.15917197, 0.92125183, 0.93857807, 0.93857807, 0.93857807, 0.019447515, 0.12134599, 0.01931295, 0.01931295, 0.014023008, 0.1921319, 0.02859244, 0.02859244, 0.01033115, 0.06069436, 0.018480891, 0.018480891, 0.06757011, 0.053071514, 0.057636544, 0.057636544, 0.017923044, 0.02227047, 0.012997873, 0.012997873, 0.15393148, 0.14410987, 0.14410987, 0.14410987, 0.17824745, 0.29556713, 0.29556713, 0.29556713, 0.11827794, 0.16537401, 0.16537401, 0.16537401, 0.22057377, 0.3397257, 0.3397257, 0.3397257, 0.44386548, 0.5841214, 0.5841214, 0.5841214, 0.14296025, 0.13579476, 0.13579476, 0.13579476, 0.5531, 0.539564, 0.49541107, 0.51533127, 0.20546137, 0.19734745, 0.19734745, 0.19734745, 0.10074163, 0.093670726, 0.093670726, 0.093670726, 0.72876805, 0.7180298, 0.7180298, 0.7180298, 0.12386095, 0.11886258, 0.11886258, 0.11886258, 0.11606216, 0.11151739, 0.11151739, 0.11151739, 0.07964691, 0.07964691, 0.016664788, 0.016664788, 0.1815001, 0.16114311, 0.030925747, 0.030925747, 0.22994772, 0.29624736, 0.2809678, 0.2809678, 0.098491654, 0.098491654, 0.012213717, 0.012213717, 0.950307, 0.950307, 0.90033823, 0.90033823, 0.09697124, 0.09697124, 0.01746157, 0.01746157, 0.92125183, 0.9158143, 0.93857807, 0.93857807]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
0,peptideonly S:20 X:0_21 M:0_181 M2:192_468,0,1,"[0, 2, 3, 4]",0.561,0.688,0.169,0.344,0.343,0.692,0.535,0.229,0.692,"[[139 121]
 [ 16  36]]","[0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05, 0.01, 0.1, 0.005, 0.05]",249,2019-05-29 22:16:30.172422,"[1.8515775e-10, 2.7038e-10, 1.8515775e-10, 3.405127e-05, 0.99938667, 0.99938667, 0.99938667, 1.0, 1.0, 0.9996259, 0.9996259, 1.0, 1.0, 1.0, 1.0, 0.9701009, 1.0, 1.0, 0.9632717, 6.852563e-09, 0.66573715, 0.66573715, 0.66573715, 0.9999994, 0.82931995, 0.79170644, 0.9999993, 3.405127e-05, 0.99938667, 0.99938667, 0.99938667, 1.0, 1.0, 0.9996259, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9701009, 1.0, 1.0, 1.0, 6.852563e-09, 7.300347e-09, 7.300347e-09, 0.66573715, 0.9999994, 0.82931995, 0.79170644, 0.9999993, 2.5189242e-05, 1.1701459e-05, 1.1701459e-05, 1.1701459e-05, 5.21106e-07, 2.2305453e-07, 2.2305453e-07, 2.2305453e-07, 3.5496965e-09, 1.4545436e-09, 1.4545436e-09, 1.4545436e-09, 0.18716347, 0.11081003, 0.11081003, 0.11081003, 0.0028806808, 0.0014674355, 0.0014674355, 0.0014674355, 0.033453327, 2.9589946e-09, 1.6348353e-09, 0.027601333, 9.740648e-12, 2.4996416e-11, 0.009014092, 0.009014092, 7.849001e-08, 1.0154605e-16, 6.271387e-17, 6.271387e-17, 3.0111709e-05, 0.00011819985, 0.000123832, 0.000123832, 0.86841565, 1.0, 0.97246, 0.97246, 1.1907613e-19, 2.279129e-19, 2.508295e-19, 2.508295e-19, 0.9999999, 0.98392177, 0.9801026, 0.9999999, 9.117145e-06, 2.4570714e-05, 2.2641412e-05, 2.2641412e-05, 5.487445e-12, 1.2230474e-11, 1.2809801e-11, 1.2809801e-11, 1.3734682e-11, 0.010746446, 2.5101622e-11, 2.5101622e-11, 2.1708534e-05, 7.9770245e-05, 7.3512645e-05, 7.3512645e-05, 1.1907613e-19, 2.279129e-19, 2.1101989e-19, 2.1101989e-19, 0.9970849, 0.00018033329, 8.25125e-05, 0.996314, 0.3689022, 0.3348997, 0.3348997, 0.3348997, 0.20148352, 0.99999964, 0.99999964, 0.99999964, 0.9999572, 1.0, 1.0, 1.0, 0.9886619, 1.0, 1.0, 1.0, 6.852563e-09, 0.66573715, 0.66573715, 0.66573715, 0.99999976, 0.93001544, 0.90999055, 0.99999964, 2.5240235e-14, 2.236502e-14, 2.236502e-14, 1.7052096e-14, 0.005628183, 0.9999927, 0.9999927, 0.9999927, 7.635197e-14, 0.00022433721, 5.253718e-14, 0.00022433721, 0.99734914, 1.0, 0.99770015, 0.99770015, 6.852563e-09, 7.300347e-09, 0.66573715, 8.322434e-09, 0.9999999, 0.9901832, 0.98550236, 0.9999999, 0.9980811, 1.0, 1.0, 1.0, 2.4792376e-08, 0.8231952, 0.8231952, 1.9941648e-08, 0.0018895584, 0.99998343, 0.99998343, 0.99998343, 0.9999695, 1.0, 1.0, 1.0, 6.852563e-09, 0.66573715, 0.66573715, 8.322434e-09, 1.0, 0.9998708, 0.9998404, 1.0, 0.05808805, 0.04843163, 0.04843163, 0.04843163, 0.20457593, 0.99999964, 0.99999964, 0.99999964, 0.016199807, 0.9999964, 0.9999964, 0.9999964, 0.9999994, 1.0, 1.0, 1.0, 6.852563e-09, 0.66573715, 0.66573715, 0.66573715, 1.0, 0.9999975, 0.9999962, 1.0, 0.28194484, 0.99999976, 0.99999976, 0.99999976, 9.8326325e-09, 0.6813057, 0.6813057, 0.6813057, 1.630625e-05, 0.99886537, 0.99886537, 0.99886537, 0.91688734, 1.0, 1.0, 1.0, 6.852563e-09, 0.66573715, 0.66573715, 0.66573715, 0.99999857, 0.66337836, 0.5872647, 0.9999982, 0.0003224617, 0.9999145, 0.9999145, 0.9999145, 6.591661e-05, 0.9996872, 0.9996872, 0.9996872, 0.0008820973, 0.9999608, 0.9999608, 0.9999608, 0.82144463, 1.0, 1.0, 1.0, 6.852563e-09, 0.66573715, 0.66573715, 0.66573715, 0.99999714, 0.40748462, 0.99999785, 0.9999963, 8.390122e-17, 7.3569775e-19, 7.1158287e-31, 1.1168325e-30, 7.4807335e-19, 3.7246475e-05, 6.613629e-13, 6.0060745e-13, 3.3182918e-05, 0.00056527084, 2.6246231e-11, 2.2597806e-11, 0.00050086575, 3.1971528e-10, 2.1130988e-19, 2.2838981e-19, 2.9940328e-10, 3.5277248e-10, 0.022111239, 0.022111239, 0.022111239, 6.1524593e-06, 6.1524593e-06, 6.1524593e-06, 4.8367274e-06, 6.807114e-16, 6.807114e-16, 6.807114e-16, 6.7120437e-16, 1.3442273e-13, 1.3442273e-13, 1.3442273e-13, 1.8515775e-10, 3.7630732e-10, 3.7630732e-10, 3.7630732e-10, 3.5175793e-10, 5.8700785e-28, 6.5702647e-28, 9.930671e-14, 3.1984183e-12, 3.1984183e-12, 6.8788257e-22, 3.0376483e-12, 8.418977e-17]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
